162.4375,-5.6250,-7.5000,-0.2300,1.0000,-0.3200,163.4375,-4.7500,-0.7500,2.6400,-12.8900,2.0600,126.0000,-3.6875,-7.0625,10.9100,-3.3200,0.6000,94.9375,-9.1250,-18.9375,2.3600,23.6300,-5.7700,93.2500,-10.9375,-15.2500,1.0200,-0.6500,-0.4100,94.1250,-9.7500,-15.1875,0.1000,-0.8300,-0.1300,98.3750,-9.4375,-13.8125,0.4000,-0.7000,0.5500,102.3750,-9.3125,-12.7500,0.2700,-1.2600,0.8800,105.4375,-9.3125,-12.3125,0.4300,-0.9500,-0.2000,109.1250,-8.3750,-11.3125,0.6900,-1.1400,-0.5000
169.2500,-8.7500,-10.3125,0.1100,0.8400,0.0100,173.3750,-9.5000,-9.1250,-0.1100,0.0500,-0.4100,178.3750,-8.1875,-0.3125,1.8400,-13.9500,-0.1700,146.9375,-5.6875,-6.4375,10.7700,-10.2000,1.8900,105.0625,-6.3125,-20.1875,7.7200,7.7200,-2.3500,86.5000,-6.7500,-22.7500,2.2000,5.6400,-2.3000,87.4375,-6.8125,-22.2500,0.4700,-1.7400,0.0000,90.5000,-6.6250,-21.7500,-0.6500,-1.6300,0.3400,91.8125,-6.7500,-22.1250,0.2200,-0.9800,0.3000,93.0625,-7.1875,-21.1250,0.3300,-0.4500,-0.0900
160.8125,-12.3750,-10.0000,0.1100,1.8200,0.4600,165.9375,-11.5625,-3.0625,1.9600,-5.9100,0.3600,149.6875,-9.1875,-12.6250,8.2400,-9.0900,1.1900,105.7500,-2.8750,-26.4375,7.0600,6.1500,-0.0700,84.0625,-3.5625,-26.2500,1.9700,8.4800,-3.7700,84.0000,-5.0000,-23.8125,0.8400,0.8600,-0.6800,87.5625,-5.6875,-23.4375,0.5200,-0.8800,0.3300,91.6875,-6.3125,-22.6875,0.2100,-0.9800,-0.0500,95.3125,-6.3750,-21.9375,0.2100,-0.7000,0.2800,98.6250,-6.4375,-21.5000,0.1700,-0.4600,0.3000
191.5625,-11.4375,3.2500,1.5700,-9.0400,-1.0800,173.3750,-10.6875,1.4375,4.4100,-10.2900,0.8600,132.0625,-8.5625,-9.7500,11.4000,-0.6100,3.6100,95.3750,-8.7500,-23.4375,9.3500,8.9200,-1.7300,82.8125,-9.0625,-24.3125,2.3600,3.2700,-2.2600,84.4375,-8.9375,-23.1875,0.3400,-0.3200,-0.0700,89.0000,-8.3750,-22.0625,-0.2200,-1.1800,0.5300,93.1250,-8.5000,-21.3750,-0.2400,-1.0600,-0.0600,97.0000,-7.8750,-19.9375,-0.0200,-0.7200,0.0000,100.1875,-6.8750,-18.3125,0.1900,-0.9500,0.2800
162.9375,-9.4375,-9.8125,0.6500,-4.1100,0.2700,153.9375,-8.4375,-11.0000,4.5500,-11.6300,1.4700,117.8750,-2.7500,-23.0625,8.0900,-0.8600,0.0500,88.8125,-0.4375,-26.0000,3.0500,8.3200,-2.0600,85.5625,-1.6250,-24.3125,1.6100,3.9800,-1.6600,89.3750,-1.4375,-24.1875,0.8300,-0.5000,0.5300,93.3750,-1.2500,-23.8125,-0.3600,-2.1100,0.4000,94.5000,-1.0000,-23.1875,-0.1000,-1.9700,0.0500,95.5625,-1.1250,-23.5000,0.4700,0.4700,-0.3500,100.5625,-1.7500,-22.2500,0.1600,1.1000,-0.4300
180.0625,-3.3125,-3.1875,1.1600,-7.0000,-0.0900,170.1250,-1.1875,-0.5000,5.3000,-12.8400,1.1300,133.6875,0.7500,-11.3750,11.0900,-4.0000,-0.2200,96.6250,-0.7500,-22.5000,4.0500,8.1000,-3.2100,88.6875,-3.1875,-21.2500,2.5500,4.0700,-2.2600,91.0625,-2.8750,-20.5000,0.5900,-0.2700,0.0000,94.2500,-1.9375,-20.5000,-0.8600,-1.9000,0.2700,96.1250,-2.0000,-21.0625,-0.2200,-0.8800,0.1000,99.2500,-2.1250,-20.7500,0.4400,-0.6000,0.3500,103.5000,-2.2500,-20.3125,0.6300,-1.0600,0.2700
165.8750,-6.8750,2.9375,3.7900,-10.0000,-1.7300,141.5000,-7.5625,-11.9375,10.3400,-8.0200,0.1100,103.6250,-5.0000,-23.9375,2.9800,5.9300,-1.8600,87.0000,-5.3125,-25.0625,0.9800,7.0000,-2.6700,91.3125,-6.2500,-23.1250,1.1200,-0.1900,1.2200,95.0625,-6.9375,-22.8125,-0.6500,-2.0100,-0.3900,96.5000,-6.6875,-23.1250,-0.2700,-1.2200,0.0000,98.7500,-6.6875,-22.7500,0.1800,-0.5500,-0.1000,101.9375,-6.3750,-21.5625,0.6800,-0.8700,0.0800,106.6875,-5.6875,-21.6250,1.1800,-0.4800,-0.1400
186.8125,-12.4375,-7.1875,3.4600,-3.6500,-0.2800,182.3750,-12.3125,-0.3750,5.5000,-15.8600,0.9200,145.6875,-9.4375,-6.1875,8.1600,-8.2000,1.4500,107.4375,-9.0625,-14.9375,5.0800,13.6800,-1.0100,105.1875,-10.0000,-12.8125,1.8900,3.2500,-0.5800,108.4375,-7.7500,-13.8750,-0.4600,-1.2200,0.4900,109.9375,-6.0625,-16.0625,0.0900,-1.2900,-0.3400,112.4375,-5.1250,-15.4375,-0.1600,-0.9800,0.6700,115.7500,-4.5000,-14.1875,-0.3300,-0.2900,0.1300,119.4375,-3.8125,-14.2500,-0.1600,0.3900,0.0600
175.5000,-4.2500,-13.5000,-0.5700,-1.5300,-0.0200,173.7500,-4.5625,-1.6250,2.2000,-14.1700,0.4100,138.5625,-1.5000,-9.3750,8.8800,-6.5400,1.7400,99.5625,-2.0000,-20.1250,6.2700,9.5300,-3.0800,86.6875,-3.8125,-24.5000,1.7700,7.2200,-4.0400,90.3125,-3.0000,-23.0625,0.5200,-0.9700,0.5300,94.4375,-2.9375,-21.3125,-0.6800,-1.8800,-0.2400,97.4375,-2.8125,-20.5000,0.0000,-0.8000,-0.0100,100.6875,-2.3125,-19.6250,0.1300,-0.1900,0.0400,105.1250,-1.5625,-19.1250,0.5700,0.7400,-0.7300
165.8750,-9.6875,-7.5625,0.0400,-1.5500,-0.9400,159.3750,-6.6875,-3.8750,4.3400,-11.7800,0.5400,125.0625,-1.1250,-15.1250,5.1600,0.1500,0.2700,104.1875,-0.5000,-19.3750,1.2400,11.4200,-1.9000,110.3750,-1.9375,-15.5625,2.3100,4.8200,-1.4100,125.9375,-1.3750,-13.5000,1.5000,-3.0400,0.6700,134.6875,-0.6875,-13.9375,0.5300,-4.0700,0.5800,137.0625,0.0000,-14.3125,-0.2400,-2.5000,-0.1500,136.2500,1.5625,-13.8750,-0.0400,-0.9300,-0.1700,135.6250,3.9375,-14.0000,0.3700,0.8700,-0.3800
180.6250,-11.5625,-7.9375,0.4700,-3.1000,-1.4000,164.9375,-6.8125,-7.6250,5.1500,-10.0300,0.9900,126.8750,1.0625,-15.1875,7.4500,-1.3800,1.1700,105.7500,0.4375,-17.6875,2.5700,8.1500,-1.5500,109.1250,-0.9375,-15.1875,1.6700,1.6500,-0.7400,119.3125,0.0000,-14.5625,0.6200,-0.9900,-0.0400,128.6875,1.1250,-16.0625,0.4800,-1.5400,0.3600,136.3750,2.3125,-17.0000,0.3500,-1.5800,0.4900,142.6875,3.3125,-15.5625,0.1300,-1.3300,0.0700,146.0625,4.7500,-12.8750,0.0500,-1.5800,0.2300
157.5000,-12.5000,-10.6875,1.9100,-1.8900,-2.6700,149.5625,-10.2500,-10.9375,5.4700,-10.1600,-0.5800,117.5000,-3.1875,-21.2500,6.1800,-3.6100,2.7000,91.0000,-2.0000,-24.1250,0.6000,8.2000,-2.3400,90.5625,-3.8125,-23.0625,0.6700,5.0600,-2.4400,103.0625,-4.5000,-21.2500,1.6700,0.1700,-0.6100,115.2500,-4.3750,-19.0625,1.4100,-2.8700,0.1100,121.5000,-3.0625,-17.0625,0.7000,-2.5000,0.4400,123.3125,-1.1250,-13.4375,0.0800,-0.7800,-0.2300,123.6875,1.0000,-12.1875,0.1000,0.1200,-0.3000
