153.0625,2.3750,-9.2500,0.1100,-1.0500,-0.3900,150.0000,2.8125,-9.3750,-0.2300,-1.1500,0.1200,148.4375,2.5000,-8.5625,0.0000,-0.7500,0.1600,151.5625,1.1250,-7.1250,-0.7800,-0.6600,0.0100,152.3125,1.1875,-7.2500,-0.7200,-0.7000,0.1300,152.1250,1.1875,-7.9375,-0.6600,-0.5300,-0.0900,149.6875,0.9375,-7.9375,-0.2700,-0.2100,0.1000,149.4375,0.0000,-8.0000,-0.4200,-0.3000,0.1200,149.5000,-0.5000,-7.5625,-0.2700,-0.2500,-0.1200,150.2500,-0.5000,-7.4375,-0.2200,-0.3300,-0.1400
349.5000,-0.4375,8.9375,0.4200,-0.8200,-0.1300,351.1250,0.2500,9.2500,0.3000,-0.5000,0.0300,353.2500,0.8750,8.8125,-0.5500,-1.3400,0.0000,353.2500,1.1250,8.7500,0.3500,-0.5600,-0.2400,353.5000,1.4375,9.8750,0.1700,-0.7500,0.0300,353.5625,1.4375,9.8750,0.2900,-0.5600,0.0100,354.1875,1.5625,9.8750,0.1300,-0.8000,0.2200,354.5000,1.5000,9.7500,0.0400,-0.3900,-0.1600,354.5625,1.5000,10.1875,-0.0200,-0.4300,-0.1300,354.7500,1.6250,11.0000,0.1700,-0.5500,0.2500
82.9375,-84.8125,4.8750,0.0700,-0.2700,-0.0400,84.1250,-84.3125,5.3125,0.0200,-0.2700,0.0000,84.8125,-84.1875,5.4375,-0.0700,-0.2000,-0.1200,85.4375,-83.7500,5.6250,0.1300,-0.1900,-0.0200,84.6875,-84.5000,5.0625,0.0800,-0.1900,0.0400,84.6875,-84.8125,4.8750,-0.0800,-0.2100,-0.0500,85.2500,-84.3750,5.2500,-0.0200,-0.2400,0.0200,85.6250,-84.1250,5.5000,-0.0200,-0.1400,0.0900,86.5625,-83.5625,6.0000,0.0000,-0.1900,0.0300,86.7500,-83.4375,6.1250,-0.0500,-0.1400,0.0100
309.1250,11.7500,-34.3125,0.4900,-0.8100,-0.2500,311.2500,11.8750,-34.0000,0.7300,-0.9400,0.0000,315.0000,11.4375,-34.2500,0.1700,-0.3400,-0.3400,318.7500,11.4375,-33.9375,0.5800,-0.9400,-0.1500,321.5625,11.5625,-33.3750,0.2900,-0.7000,-0.0500,324.4375,11.3125,-33.3125,0.1600,-0.3300,-0.2600,327.6250,11.0625,-32.8750,0.1500,-0.6400,-0.1900,329.6875,10.9375,-32.6250,0.2900,-0.4400,-0.2300,331.1250,10.6250,-32.4375,0.0400,-0.4500,-0.2000,332.3750,10.6250,-32.0000,0.3500,-0.5800,-0.2000
29.7500,9.6250,36.4375,-0.1800,-0.2200,0.0900,29.8125,9.3125,36.3125,-0.1600,-0.0400,-0.1400,30.1875,9.1875,36.3125,0.0700,-0.2500,0.2400,30.2500,8.6250,36.5625,-0.3500,-0.2100,0.1500,30.5000,8.0625,36.8125,-0.1700,-0.1600,0.1100,30.0625,7.5000,36.6875,-0.0200,-0.0500,0.2400,30.1250,7.2500,35.9375,0.0000,0.0000,-0.0400,29.8125,6.9375,36.1250,0.0600,-0.4700,0.4700,29.6875,6.8125,36.1875,-0.0100,-0.0800,0.1500,29.5625,6.5625,36.4375,-0.1300,-0.1300,0.2600
123.8750,-83.8125,178.0000,-0.0200,-0.4700,-0.3200,121.2500,-84.1250,178.7500,0.3300,-0.4600,0.0300,119.8125,-84.1250,178.8125,0.1200,-0.4000,-0.0900,118.6875,-84.1250,178.7500,0.0400,-0.2400,-0.2600,117.6875,-84.4375,178.6250,0.1600,-0.2200,-0.2000,116.8125,-84.3750,178.5000,0.0600,-0.2500,-0.1200,115.8125,-84.5000,178.3750,0.1000,-0.2000,0.0300,115.1875,-84.5000,178.3125,0.2400,-0.3400,-0.1500,114.8125,-84.3125,178.1250,0.0300,-0.0400,-0.1300,114.4375,-84.2500,178.0000,-0.0500,-0.0900,-0.0200
312.3750,12.0625,-1.9375,0.1000,-0.9500,0.1600,313.5625,11.7500,-2.3125,0.1500,-0.3700,-0.2700,314.4375,11.6250,-2.3125,0.0000,-0.5000,0.1900,314.9375,11.4375,-2.5625,-0.0500,-0.4300,0.0600,315.3125,11.6250,-2.2500,0.1600,-0.5300,-0.0500,315.9375,11.5625,-2.0000,-0.0100,-0.3700,-0.1200,316.4375,11.4375,-1.8125,0.0300,-0.3500,0.0300,316.6875,11.3125,-1.8125,0.1000,-0.2300,-0.3000,317.1250,11.2500,-1.6250,-0.0300,-0.2300,-0.1500,317.3125,11.2500,-1.3750,0.0200,-0.2900,0.0900
136.5000,-69.5000,157.3750,0.7800,-0.4600,-0.2800,137.5000,-69.3125,157.0000,0.6500,-0.5900,-0.3200,137.5000,-68.4375,157.2500,-0.0500,-0.9500,-0.1500,138.8125,-67.7500,155.3125,-0.5100,-0.9700,-0.5000,137.5000,-68.0625,157.6875,0.9400,-0.3900,0.0300,138.0000,-67.9375,155.9375,-0.2400,-0.9800,0.1100,138.9375,-67.9375,153.7500,-0.8600,-1.2500,-0.4200,136.5000,-69.8125,156.0625,-0.8400,-1.2500,-0.2100,134.7500,-76.1875,152.0000,1.3800,-0.3300,0.1400,139.5625,-82.1250,87.2500,1.2500,0.0800,0.0400
43.6250,-33.3125,-21.5000,0.0600,-0.4000,-0.5800,47.3750,-36.1250,-20.2500,1.3100,0.4000,-0.2500,52.2500,-39.4375,-17.1250,-0.8000,-0.7300,0.0800,54.5625,-42.5000,-14.9375,-0.6400,-0.5800,0.0300,55.3125,-42.8125,-13.9375,0.0100,-0.4600,0.5700,54.8750,-42.8750,-13.8750,0.1800,-0.2700,0.1100,55.0000,-42.6875,-13.6250,0.3000,-0.1600,0.1400,55.0000,-42.6250,-13.1875,0.1300,-0.1100,0.0400,54.8125,-42.5000,-13.1250,0.4500,0.0000,0.0900,54.5625,-42.4375,-13.1875,0.2500,-0.1000,0.0500
128.6250,-49.7500,52.0000,-0.5000,-0.1700,-0.2600,128.1875,-50.1250,52.1250,-0.1800,-0.0800,0.0500,128.3125,-49.8750,52.0625,-0.3200,-0.2700,-0.3700,128.5000,-49.9375,52.4375,-0.3300,-0.1700,-0.2900,128.3750,-50.5000,52.9375,-0.5900,-0.1600,-0.3000,127.9375,-51.1250,53.3750,-0.4800,-0.1600,0.0800,128.1250,-51.5625,53.6250,-0.5700,-0.3300,0.0000,127.8750,-52.6875,53.9375,-0.1000,-0.2900,-0.0300,127.3125,-53.5625,54.0000,0.1400,0.0300,-0.2900,127.1875,-53.5000,54.0625,-0.1200,-0.1400,0.1600
67.5625,-46.8750,26.6875,-0.1800,-0.6300,0.9100,66.7500,-46.8125,26.8750,0.1600,-0.4200,0.5800,66.4375,-46.8125,26.5625,0.2000,-0.1100,0.2200,66.4375,-46.5000,26.7500,0.0700,0.1200,0.2300,66.5000,-46.5000,27.3125,-0.0100,-0.0900,0.3000,66.3750,-47.0000,27.8125,-0.3300,-0.0100,0.4000,66.3750,-46.6875,27.3750,0.0600,-0.1300,0.3000,66.6875,-46.6875,27.3125,-0.4200,-0.0500,-0.2300,66.8750,-46.8750,27.7500,-0.2100,-0.0100,0.2200,66.8750,-46.8750,28.3125,-0.2400,-0.1600,0.6000
125.7500,-10.1250,2.0000,-0.4100,-0.1400,0.0300,125.6250,-9.5625,1.8750,-0.1100,-0.0500,-0.0500,125.8125,-9.4375,1.8125,-0.3700,-0.2100,-0.2300,126.0625,-9.5625,2.0625,-0.2800,-0.3000,0.1700,126.4375,-9.5625,2.0000,-0.5300,-0.1900,-0.1900,127.1250,-9.6875,2.5625,-0.4200,0.0600,-0.4600,127.2500,-9.1250,3.6250,-0.3400,-0.4100,0.3300,127.2500,-9.0625,4.0625,-0.4700,-0.1700,0.0400,126.9375,-9.0625,4.2500,-0.0700,0.0200,0.1400,126.6875,-9.0000,4.3125,-0.2600,-0.0700,0.0100
