44.2500,-2.0000,7.3750,0.0100,0.2700,2.5200,44.0000,-8.6250,8.0625,-0.6900,0.0600,14.8300,40.5000,-41.6250,6.7500,6.5200,-2.3100,0.6400,31.7500,-79.1875,-21.4375,11.0600,1.0700,-9.9700,28.8750,-76.5625,-10.8750,15.2500,4.8800,-17.3000,40.9375,-27.4375,11.5625,13.5500,-3.2700,19.9800,44.6875,-3.5625,9.6875,-6.8000,1.9000,8.4500,44.7500,-6.1250,11.5625,-1.9900,0.2300,0.3100,45.0625,-8.8750,9.4375,1.1400,-0.3000,-1.4700,44.8125,-8.6875,8.6875,-0.0200,-0.0600,-0.3200
24.9375,-5.7500,7.5625,-0.6700,1.9300,9.8400,23.6250,-26.6250,7.3750,5.0600,-1.9000,9.2700,17.3750,-71.1875,-5.1250,13.8600,0.7600,-10.4400,13.6875,-77.3750,-15.5625,12.2800,4.9800,-16.9200,23.1250,-34.6250,8.9375,9.2700,-4.4700,1.0000,27.7500,-4.1250,6.8125,-2.2900,1.9000,15.3300,27.3750,-6.1250,9.8750,-2.6300,1.6300,0.5400,26.8125,-8.7500,8.9375,0.6300,-0.6100,-1.3000,26.1250,-8.7500,8.7500,0.3800,-0.2000,-0.0400,25.5625,-8.6875,8.6250,0.0200,-0.0200,0.4500
11.6250,-5.6875,6.6875,-1.0500,-0.4500,3.2500,10.0000,-12.8750,5.6875,-1.4900,0.0800,10.5500,6.5000,-39.8125,5.6250,5.5600,-4.2400,4.8400,357.0000,-76.6250,-20.0000,13.3700,0.4300,-9.7600,355.0000,-73.9375,-19.3750,14.6000,3.5300,-19.2400,7.3750,-15.4375,9.3125,12.6900,-10.8800,12.8100,9.9375,0.0000,7.8125,-7.9900,1.6100,9.4900,8.7500,-4.2500,8.1875,-2.4700,0.5700,-1.3200,7.5625,-7.0000,5.5625,0.6100,-0.4200,-0.7600,6.5625,-8.0000,4.3125,-0.6800,0.4100,-0.1900
356.8125,-17.3750,7.9375,0.6100,-1.7300,5.4400,353.1875,-34.8750,5.0625,1.2100,0.8900,-3.1700,350.8750,-38.3750,4.0000,6.7400,3.2200,-19.0900,359.1875,0.1250,4.8125,12.5900,-10.8300,6.4500,2.1250,22.5000,6.1250,-4.2900,4.5500,8.8400,0.1875,20.7500,7.9375,-3.6600,1.9400,1.2200,359.6250,17.5625,7.1875,1.0600,-0.0900,0.2700,359.0000,14.6250,7.0000,0.0800,-0.0800,-0.2000,358.1250,11.3750,6.4375,-0.4600,-0.1600,0.0800,358.0000,8.8750,5.6875,-0.4400,-0.3000,-0.2000
347.0625,-9.2500,7.9375,0.7200,-1.3400,12.7000,343.7500,-39.1250,6.5625,5.9500,-1.6800,-0.4400,334.2500,-69.4375,-11.6250,8.7000,-0.0900,-13.3600,335.7500,-50.8125,-1.7500,11.6500,3.4400,-18.9700,345.1250,-3.5625,3.6250,21.1800,-5.2900,23.7400,346.3750,1.6875,6.3750,-2.3200,0.9400,3.8600,345.6250,-2.5000,6.1250,0.6100,-0.8000,-1.2200,345.0000,-4.8750,5.1250,0.3000,-0.4400,-1.2800,344.0625,-4.6250,4.5000,0.0000,0.3700,0.2800,344.3750,-4.2500,5.1250,-0.2700,0.1600,0.4500
336.6875,-7.3750,7.0000,0.3300,-0.8600,7.8000,333.8750,-28.6875,7.9375,2.5800,-1.1600,2.9400,327.1250,-57.6250,-0.5625,6.8400,1.8300,-11.3300,327.6875,-43.5625,1.1875,10.7800,6.6300,-21.7500,338.7500,12.7500,4.9375,30.1200,1.0300,12.4900,341.1250,32.6250,2.1250,-1.5000,2.9700,10.6100,340.5000,30.9375,4.8125,-2.0200,0.4300,3.8700,340.0000,22.9375,6.0625,-0.2600,-1.2400,0.2200,338.6875,13.8125,6.8125,0.1100,-0.4400,-1.1600,336.5625,8.1250,6.1875,-0.1300,0.0400,-0.5700
324.6875,-6.6250,6.3750,1.4200,-2.4000,12.1600,320.1875,-34.6250,7.0000,4.3200,-1.8500,4.4500,309.5625,-70.0625,-15.1250,9.2100,2.8100,-17.8200,310.8750,-60.3125,-6.1250,10.7800,2.5300,-15.4400,322.1250,-11.1250,5.5000,17.3100,-1.2200,9.4200,324.5625,7.4375,6.7500,-5.2500,1.7600,7.7500,323.3750,1.7500,6.2500,-1.5300,0.7000,-1.3100,323.0625,-1.3125,5.7500,0.7500,0.3200,-2.0100,322.6875,0.0625,5.6875,0.4900,-0.0700,-0.2400,322.4375,2.1250,5.1875,-0.2200,0.1500,1.0800
314.9375,-8.6250,9.3750,2.1000,-3.7900,8.6800,309.9375,-36.8125,10.0000,4.6400,-2.3900,0.9300,300.6875,-67.8125,-10.8125,8.8800,1.6300,-12.2400,302.5000,-55.8125,-8.6875,16.1500,5.3600,-16.5700,319.0625,7.5625,8.8125,35.3800,-1.0800,15.9800,322.6250,27.7500,9.1250,-2.6100,2.4500,10.5400,319.9375,25.2500,7.5000,-1.5200,2.8000,1.6000,319.5625,17.4375,8.5625,1.0300,-0.4800,-0.2700,317.7500,11.0625,8.7500,0.3200,-0.5100,-1.1400,315.5625,6.8125,7.8125,-0.2700,0.1900,-0.2700
300.3125,-5.1250,4.0625,0.9100,-0.2600,9.9000,296.1250,-30.7500,8.2500,8.2000,-4.1900,4.7500,282.6250,-72.1250,-20.4375,12.7700,3.0800,-14.8300,285.2500,-60.2500,-4.8125,16.4700,4.5700,-19.6300,303.3125,1.0000,7.8750,35.1000,-14.1400,26.5700,307.3750,21.8125,8.0625,-2.0400,-1.0200,10.3900,305.2500,15.2500,8.6250,-0.6000,-0.6900,-0.5100,303.5000,9.5625,7.6875,1.5500,-0.1700,-1.9400,301.4375,7.1250,7.2500,0.3000,1.4700,-0.9300,302.0625,6.8750,8.6250,-0.1600,-0.2300,0.3000
288.9375,-9.3125,8.5625,2.5800,-3.9600,11.3000,280.3750,-43.2500,4.5000,6.2700,-1.1000,-0.3700,267.3125,-70.6250,-30.1875,10.9700,1.9600,-18.1000,276.2500,-51.5000,-3.0000,18.8000,4.0900,-18.8900,291.9375,10.7500,13.2500,37.3900,-10.2000,18.3000,293.5000,22.3125,9.3125,-1.2300,1.5000,7.8600,291.9375,14.9375,9.5625,-0.6000,0.2200,-0.3400,291.0625,9.6250,7.6250,2.6600,0.0800,-2.5900,289.8750,7.5625,8.3750,1.6000,0.5100,-1.8200,289.5000,7.0000,9.3750,1.0100,0.2500,0.4800
